name,price,Original Price,category,site
Awei Y669 31W Outdoor Sports Portable Speaker Super Power 3D Stereo Surround Sound speakers Bluetooth speaker Sports speaker aux cable or Bluetooth bass stereo for outdoor IPX7 waterproof level,N/A,N/A,Speakers,amazon
"Speaker JL-890 Wireless Portable RGB Bluetooth Support Usb,MICRO SD,Supports Mic input power that delivers high (JL-890)",799..00,N/A,Speakers,amazon
"Ultimate Ears UE Speaker Wonder boom 2 Blue , 2725607871232","4,950..00",N/A,Speakers,amazon
Zero Z125 Portable Bluetooth Speaker Supports Memory Card and USB -Black,230..00,N/A,Speakers,amazon
90W AC Charger Fit for JBL Boombox 1 Boombox 2 Bluetooth Speaker Power Cord Replacement Supply Adapter,850..00,N/A,Speakers,amazon
"soundcore Anker Select 4 Go Bluetooth Speaker, Portable Mini Speaker Shower, 20H Playtime, IP67 Waterproof and Dustproof, Floatable, Powerful Sound, for Indoor, Outdoor & Hiking","1,389..00",N/A,Speakers,amazon
TAJO GT-112 Bluetooth Speaker Portable Outdoor Rechargeable Wireless Speakers Soundbar Subwoofer Loudspeaker TF MP3 Built-in Mic,163..35,EGP 185.00,Speakers,amazon
مكبر صوت لاسلكي Booms Box 3 للحفلات - بطارية قابلة للشحن 4000mAh، تشغيل 5 ساعات، صوت قوي، اقتران متعدد (Black),"1,350..00",N/A,Speakers,amazon
View Sound VCW-5015 Wall Speaker 5-inch,682..00,N/A,Speakers,amazon
"AWEI Y370 Bluetooth Speaker, Portable, Wireless, LED, Outdoor, Waterproof, Stereo Surround, FM Radio, TF Support (Red)",N/A,N/A,Speakers,amazon
ASP600 Mini Speaker - Black,111..00,N/A,Speakers,amazon
YAMAHA SR-B40A Dolby Atmos Sound Bar with Wireless Subwoofer (Black),"18,800..00","EGP 19,800.00",Speakers,amazon
Portable Bluetooth Speaker - gt-112,165..00,N/A,Speakers,amazon
"Speaker AN330/HR-217 Wireless Portable Bluetooth Support Usb, Micro SD And FM Radio power that delivers high/quality sound (Pink)",299..00,N/A,Speakers,amazon
Zero Speaker ZR-680S 1.0 with Microphone and Battery - Black Color,650..00,N/A,Speakers,amazon
"Zero ZR-250S Bluetooth speaker supports memory card, Bluetooth, USB flash, and supports microphone output",N/A,N/A,Speakers,amazon
TDA7388 Subwoofer - 4 Earphone Output 41W - 12 Volts,N/A,N/A,Speakers,amazon
"Redragon GS813 Wireless Desktop Speakers, 2.0 Bookshelf Speaker w/20W Output, BT 5.0/3.5mm AUX, Enhanced Bass/Treble Knob and TF Card/USB Flash Drive Supported",N/A,N/A,Speakers,amazon
"Yamaha NS-IC800 In Ceiling Speakers, 2 Pieces - White","9,500..00",N/A,Speakers,amazon
"MediaTech 2.1 Stereo Speaker, 65 Watt, Bluetooth, Optical input, SD, USB, AUX, Remote, Optical cable (3M), RCA Cablel, MT-5619/ Black","3,999..00",N/A,Speakers,amazon
"ASHATA Wired Soundbar, TV Soundbar with Subwoofer, 360 Degree USB HiFi Stereo Desktop Speaker, Home Theater Surround Sound System Speaker for Projector",299..00,N/A,Speakers,amazon
Generic SUB BT ZR4720 - ZERO,"1,075..00",N/A,Speakers,amazon
"Sub Bluetooth Speaker – Portable Wireless Subwoofer RGB LED Rechargeable Battery for Smartphones, TV,Tablets, and Computers -005 (Gray)",219..99,N/A,Speakers,amazon
XO 6 inch casting with radio,"1,490..00",N/A,Speakers,amazon
"Logitech Z207 Wireless Bluetooth PC Speakers, Stereo Sound, 10 Watts Peak Power, 3.5mm Audio Input, Headphone Jack, Multi Device, Easy Switch, UK Plug, Computer/TV/Smartphone/Tablet - Black","4,499..00",N/A,Speakers,amazon
"generic SPOY Mini Bluetooth Speaker WS-887 with FM Radio, Memory Card Slot, USB Pen Drive Slot, AUX Input Mode - Blue, wireless",149..00,EGP 176.00,Speakers,amazon
"مكبر صوتbooms box 3, صب ووفر لاسلكي بلوتوث, يدعم AUX USB TF card RADIO BLUETOOTH, مقاوم للمياه, صوت قوي","1,550..00",N/A,Speakers,amazon
سماعة بلوتوث متميز/مدخل ميموري و مدخل فلاش USB و مدخل ميكروفون/اضاءة متعددة و متميز جدا/شكل أنيق/حامل يد/تعمل بالشحن,245..00,N/A,Speakers,amazon
JBL GOESBLK Go Essential Portable Wireless Speaker Black|1 year manufacturer warranty,"1,797..00",N/A,Speakers,amazon
"Bazooka 12V 220V Bluetooth Speaker for Car, Motorcycle, Home, with Flash Station, Mommy Card, Remote Radio",774..00,N/A,Speakers,amazon
"JBL, PartyBox Encore Essential Bluetooth Speaker",N/A,N/A,Speakers,amazon
Gravastar G1 Pro_Aur Mars Pro Bluetooth Speaker Aurochs Red,"6,614..34","EGP 10,213.08",Speakers,amazon
"LG XBOOM 360 XO3, 25W+25W, Portable Bluetooth Speaker with 360 Surrounding Sound","8,739..24",N/A,Speakers,amazon
"Ah-401 platinum multimedia speaker - army, Bluetooth",775..00,N/A,Speakers,amazon
"Sub Bluetooth Speaker With Phone Holder – Portable Wireless Subwoofer RGB LED with AUX Input and Rechargeable Battery for Smartphones, TV,Tablets, and Computers -225 (Blue)",279..99,N/A,Speakers,amazon
"Portable Wireless Speaker supports Memory CARD, flash USB and subwoofer",199..99,N/A,Speakers,amazon
"Portable wireless speaker, gt-112, Wi-Fi",150..00,EGP 188.00,Speakers,amazon
"Mini Speaker USB & AUX Output ASP-600, White",199..00,N/A,Speakers,amazon
سبيكر بلوتوث مع إضاءة ملونة تعمل باللمس - موديل CL-671، يدعم تشغيل MP3 وكارت ميموري,325..00,N/A,Speakers,amazon
"Radio Portable FM/AM/SW with USB/PC/SD Music Player – High Sensitivity, Rechargeable Battery, Volume Control, 3-Way Speaker, Earphone Jack (RX-301UAR)",899..10,EGP 999.00,Speakers,amazon
"JBL GO3BLK Bluetooth Speaker, USB C Charging, IP67 Dustproof, Waterproof, Passive Radiator, Portable, 2020 Model, Black","1,937..75",N/A,Speakers,amazon
"Generic booms box3 - Wireless Speaker Phone , High Volume - Black","1,450..00",N/A,Speakers,amazon
GAMMA GT-310 USB2.0 LED Speaker,298..00,N/A,Speakers,amazon
"Sub Mini Bluetooth Speaker – Portable Wireless Subwoofer and Rechargeable Battery for Smartphones, Tablets, and Computers V1 (Red)",179..99,N/A,Speakers,amazon
"Subwoofer Media Tech MT-330, Bluetooth, USB",N/A,N/A,Speakers,amazon
"Portable Bluetooth Speaker with White Noise RGB Light, LED Display, Alarm Clock, Loudspeaker, 15W Wireless Phone Charger, FM Radio, TF Card Slot, USB Port, AUX Input Multifunctional Smart Lamp","2,199..00",N/A,Speakers,amazon
"YAMAHA - True X BAR 50A Sound Bar with Dolby Atmos, Wireless Subwoofer and Alexa Built-in Black","35,000..00",N/A,Speakers,amazon
"Wireless Bluetooth+FM MP3 Speaker Mini Portable Portable Speaker Recharge Music Subwoofer Super Bass Stereo Music Player - MT224, Multi Colour",240..00,N/A,Speakers,amazon
"Redragon Orchestra RGB Stereo 2.0 USB Gaming Speaker, 3.5mm Bluetooth - GS811","2,327..03","EGP 2,399.00",Speakers,amazon
"Luxury SUV Style Portable Bluetooth Speaker, Wireless, Car Shape, Multicolor",580..00,N/A,Speakers,amazon
"Redragon GS814 Speaker, RGB, BT/AUX, Black, 20W","2,700..00",N/A,Speakers,amazon
B6 Bluetooth Car Speaker - Unique Design - 1800mAh Battery - 5W Stereo Sound - Support Radio Playback - TF CARD & U disk - 4 to 8 Hours Playtime - Black,715..00,EGP 775.00,Speakers,amazon
ceiling speaker 6 watt,340..00,N/A,Speakers,amazon
"Sub Vega 1200W VI-850 12"" 30cm 120RMS 1200W 4Ohm 0-30Hz Black Subwoofer","1,400..00",N/A,Speakers,amazon
touch lamp with portable bluetooth speaker,191..00,EGP 202.00,Speakers,amazon
View Sound VCS-503PC Ceiling Speaker 5-inch,336..00,N/A,Speakers,amazon
Awei Y887 Portable Speaker TWS Bluetooth 5.3 Outdoor Speaker with Balanced Bass AUX MP3 Player Waterproof Multiple LED Modes,"3,339..00",N/A,Speakers,amazon
"Speaker AN912 Wireless Portable Bluetooth Support Usb, Micro SD, FM Radio And AUX power that delivers high-quality sound",399..00,N/A,Speakers,amazon
"Logitech Z407 Bluetooth Computer Speakers with Subwoofer and Wireless Control, Immersive Sound, Premium Audio with Multiple Inputs, USB Speakers","6,500..00",N/A,Speakers,amazon
Professional Magnetic Wireless Portable Mobile Phone Music Built-in Rechargeable Battery Blue-Tooth Speakers Bt Mini Speaker for All Android Models (Purple),599..00,N/A,Speakers,amazon
Small Speaker - 0.5W (8 Ohm),78..99,N/A,Speakers,amazon
SUB WOOFER يعمل بالريموت 4 بوصة قطعتين بلاستيك XO D 4500 رمادي ميزات راديو FM و بلوتوث و يعمل بالفلاشه USP ويمكن توصيل بالكمبيوتر او للاب توب مع صوت نقي و عالي,"1,150..00",N/A,Speakers,amazon
M1 Mini Portable Bluetooth Speaker Blue,270..00,N/A,Speakers,amazon
"WIWU P40 Thunder Wireless Portable Speaker, deep bass, RGB Dazzle light, Four Models, IPX-6 Waterproof-Dark Blue|18 Months Warranty","1,799..00",N/A,Speakers,amazon
"Karaoke Machine For Kids/Adults, Portable Bluetooth PA Speaker System With 2 Wireless Microphones For Home, Party, Metting, Dynamic LED Lights, Support TF/USB/AUX","6,999..00",N/A,Speakers,amazon
"Speaker, Bluetooth, USB, SD Card - High Performance, IPX4 Splash Proof - Wireless portable (LS-1025)",198..00,N/A,Speakers,amazon
"JBL AUTHENTICS 500 Hi-fidelity smart home speaker with Wi-Fi, Bluetooth and Voice Assistants with retro design|1 year manufacturer warranty","42,752..00",N/A,Speakers,amazon
Wireless reachargeable Portable Premium bass Multimedia A1TG-113 9 W Bluetooth Speaker (Blue Print Stereo Channel),N/A,N/A,Speakers,amazon
"BLU-Bluetooth Smart LED Wireless Charger Speaker - G-Shape Light with Color Changing Night Light, Timer, Alarm Clock, FM Radio, Digital Clock",N/A,N/A,Speakers,amazon
"AWEI Y386 Portable Bluetooth Speakers: Wireless, Dazzling Color Running Light Waterproof Outdoor Speakers, Best Bluetooth Speaker for Beach, Camping, and Hiking - Boombox (Black)",864..00,N/A,Speakers,amazon
"JBL FLIP6BLUAM Flip 6 Portable Bluetooth Speaker, Blue",N/A,N/A,Speakers,amazon
Mini bluetooth speaker ws-887 (blue),135..85,EGP 143.00,Speakers,amazon
"JBL Charge 5 Portable Speaker, Built-In Powerbank, Powerful JBL Pro Sound, 20H of Battery, IP67 Waterproof and Dustproof, Wireless Streaming, Dual Connect - Red |1 year manufacturer warranty","9,323..00",N/A,Speakers,amazon
"Generic 8 Ohm 3 Watt 2pcs Bookshelf Speakers (Unisex, Indoor, 1 Count, 1 Inch Dynamic Driver, No Assembly Required)",120..00,N/A,Speakers,amazon
"Sub Bluetooth Speaker With Phone Holder – Portable Wireless Subwoofer RGB LED with AUX Input and Rechargeable Battery for Smartphones, TV,Tablets, and Computers -333- (Red)",279..99,N/A,Speakers,amazon
"JBL AUTHENTICS 300 Smart home speaker with Wi-Fi, Bluetooth and Voice Assistants with retro design|1 year manufacturer warranty","17,592..67","EGP 31,315.00",Speakers,amazon
"Speaker Kisonli Bluetooth Kisonli LED-908 Soundbar Speaker With Microphone, Flashdisk, TF-Card, FM, Huge Battery 1200mAh (Black)",649..00,N/A,Speakers,amazon
"Portable Bluetooth Speakers, Wireless Stereo Pairing, Bluetooth 5, Hands-Free Playback, Modern Classic Black Speaker","1,300..00",N/A,Speakers,amazon
"JBL AUTHENTICS 200 Smart home speaker with Wi-Fi, Bluetooth and Voice Assistants with retro design|1 year manufacturer warranty","24,207..00",N/A,Speakers,amazon
"AWH Portable Digital Quran Speaker with Remote Control over18 Reciters and 15Translations Available Quality Qur'an Speaker Arabic English French, Urdu etc Mp3 FM Radio","2,999..00",N/A,Speakers,amazon
"Large Portable Wireless Bluetooth Speaker With LED Ligh, Micro Usb Charger- Black Ismstorebat1-2008",350..00,N/A,Speakers,amazon
"Speaker HR-219 Wireless Portable Bluetooth Support Usb Stereo, Micro SD And Phone Holder power that delivers high-quality sound (Green)",219..00,N/A,Speakers,amazon
"Logitech Z207 Wireless Bluetooth PC Speakers, Stereo Sound, 10 Watts Peak Power, 3.5mm Audio Input, Headphone Jack, Multi Device, Easy Switch, Computer/TV/Smartphone/Tablet, EU Plug only - Black","4,799..00",N/A,Speakers,amazon
Kisonli LED-913 Portable Rechargeable Battery Powered Soundbar bluetooth gaming colorful light speaker with RGB light (Black),695..00,N/A,Speakers,amazon
Celebrat Speaker SP-3- Black,N/A,N/A,Speakers,amazon
"LG XOOM Go XG5, 20W, Portable Bluetooth Speaker with Water/Dust Resistance","4,407..24",N/A,Speakers,amazon
Sub Wireless Bluetooth Speaker Pure Sound Compatible with All Mobiles and Computers (silver),255..00,N/A,Speakers,amazon
سماعة متميز بلوتوث/مدخل ميموري و مدخل فلاش USB و AUX و راديو FM/اضاءة متعددة و متميز جدا/شكل أنيق/حامل يد/تعمل بالالشحن/أشكال و ألوان مختلفة,275..00,N/A,Speakers,amazon
White ceiling HD SOUND loudspeaker - 2724528955182,280..00,EGP 310.00,Speakers,amazon
"Generic Hf-328/331 Wireless Portable Bluetooth Speaker, Black - Modern Style, Tabletop Mount, Stereo, Surround Sound, 15W, 1 Lithium Polymer Battery, No Warranty",239..00,N/A,Speakers,amazon
10M (XLR F - 6.35) Sheild copper cable,650..00,N/A,Speakers,amazon
"SKY-STAR Desk Lamp Qur'an Speaker Quran Smart Touch LED Lamp Bluetooth Speaker with Remote,","1,930..00",N/A,Speakers,amazon
"Delxo Outdoor Bluetooth Speakers with Camping Lantern,Portable Wireless Speakers with Atmosphere Lamp,LED Light Speaker for Hurricane, Emergency, Hiking, Power Outages",299..99,N/A,Speakers,amazon
